rank_vfm,fifa_version,season_label,dataset_gender,sofifa_id,short_name,long_name,age,primary_position,position_group,overall,potential,performance_score,value_eur,wage_eur,annual_wage_eur,total_cost_eur,cost_million_eur,vfm_index,vfm_formula_1_index,vfm_formula_2_index,vfm_formula_3_raw,regression_residual,club_name,league_name,nationality_name,player_url,cost_performance_segment
77,22,FIFA 22,male,146952,Iván Cuéllar,Iván Cuéllar Sacristán,37,GK,GK,76,76,73.05,825000.0,6000.0,312000.0,1137000.0,1.137,99.6043933163292,99.3441257612826,99.63562542293478,0.896197695594229,4.816107822794933,Real Sporting de Gijón,Spanish Segunda División,Spain,https://sofifa.com/player/146952/ivan-cuellar-sacristan/220002,mid_market
78,22,FIFA 22,male,162297,D. Padelli,Daniele Padelli,35,GK,GK,73,73,70.94,350000.0,7000.0,364000.0,714000.0,0.714,99.59918796522825,99.42220602779658,99.6043933163292,0.8926010841582697,4.739100822307037,Udinese Calcio,Italian Serie A,Italy,https://sofifa.com/player/162297/daniele-padelli/220002,mid_market
79,22,FIFA 22,male,216033,J. Broun,Jorge Emanuel Broun,35,GK,GK,74,74,71.92999999999999,475000.0,8000.0,416000.0,891000.0,0.891,99.59398261412731,99.38056321898911,99.60959866743012,0.8916545967498783,4.761417818816312,Rosario Central,Argentina Primera División,Argentina,https://sofifa.com/player/216033/jorge-broun/220002,mid_market
80,22,FIFA 22,male,237776,K. Tanno,丹野 研太,35,GK,GK,63,63,62.12,50000.0,1000.0,52000.0,102000.0,0.102,99.5887772630264,99.7397324449534,99.53672375201708,0.8784416333916234,4.421791845169885,Kawasaki Frontale,Japanese J. League Division 1,Japan,https://sofifa.com/player/237776/kenta-tanno/220002,low_perf_low_cost__budget_depth
81,22,FIFA 22,male,110606,A. Mannus,Alan Mannus,39,GK,GK,65,65,62.29,80000.0,500.0,26000.0,106000.0,0.106,99.58357191192546,99.72932174275155,99.54192910311801,0.8779148333494777,4.423713597758955,Shamrock Rovers,Rep. Ireland Airtricity League,Northern Ireland,https://sofifa.com/player/110606/alan-mannus/220002,low_perf_low_cost__budget_depth
82,22,FIFA 22,male,182859,W. Gargano,Walter Alejandro Gargano Guevara,36,CDM,MID,72,72,69.0475,450000.0,600.0,31200.0,481200.0,0.4812,99.57836656082452,99.46905418770497,99.57836656082452,0.870457758500176,4.570817339772091,Club Atlético Peñarol,Uruguayan Primera División,Uruguay,https://sofifa.com/player/182859/walter-gargano/220002,mid_market
83,22,FIFA 22,male,172198,J. Moulin,Jessy Moulin,35,GK,GK,71,71,69.41,210000.0,6000.0,312000.0,522000.0,0.522,99.5731612097236,99.43782208109937,99.58357191192546,0.8698663655038048,4.577704955740046,ESTAC Troyes,French Ligue 1,France,https://sofifa.com/player/172198/jessy-moulin/220002,mid_market
84,22,FIFA 22,male,162328,R. Pasveer,Remko Pasveer,37,GK,GK,75,75,72.51,625000.0,8000.0,416000.0,1041000.0,1.041,99.56795585862265,99.29727760137422,99.59398261412731,0.8695651968970003,4.661550615385011,Ajax,Holland Eredivisie,Netherlands,https://sofifa.com/player/162328/remko-pasveer/220002,mid_market
85,22,FIFA 22,male,253244,I. Don,Ignacio Óscar Don,39,GK,GK,64,64,61.3,60000.0,500.0,26000.0,86000.0,0.086,99.56275050752174,99.770964551559,99.52110769871427,0.8685539303001144,4.347338503158078,Guaireña FC,Paraguayan Primera División,Argentina,https://sofifa.com/player/253244/ignacio-don/220002,low_perf_low_cost__budget_depth
86,22,FIFA 22,male,186402,S. Candia,Salustiano Antonio Candia Galeano,37,CB,DEF,70,70,66.91499999999999,275000.0,500.0,26000.0,301000.0,0.301,99.5575451564208,99.54713445421893,99.5731612097236,0.865943910889968,4.488379784798077,Guaireña FC,Paraguayan Primera División,Paraguay,https://sofifa.com/player/186402/salustiano-candia/220002,mid_market
87,22,FIFA 22,male,260033,R. Rodríguez,Rodolfo Fabián Rodríguez Jara,34,GK,GK,62,62,61.769999999999996,70000.0,500.0,26000.0,96000.0,0.096,99.55233980531986,99.73452709385248,99.51590234761335,0.8640541893853466,4.336690737871777,12 de Octubre FC,Paraguayan Primera División,Paraguay,https://sofifa.com/player/260033/rodolfo-rodriguez/220002,low_perf_low_cost__budget_depth
88,22,FIFA 22,male,217441,S. Makani,Sosha Makani,34,GK,GK,68,68,67.08,210000.0,2000.0,104000.0,314000.0,0.314,99.54713445421893,99.5263130498152,99.56275050752174,0.8613101571101888,4.46862444198306,Mjøndalen IF,Norwegian Eliteserien,Iran,https://sofifa.com/player/217441/sosha-makani/220002,mid_market
89,22,FIFA 22,male,209166,M. Malaeka,Mustafa Reda Malayekah,35,GK,GK,66,66,64.91,90000.0,2000.0,104000.0,194000.0,0.194,99.54192910311801,99.59918796522825,99.5263130498152,0.8601420185712252,4.402700410243398,Al Faisaly,Saudi Abdul L. Jameel League,Saudi Arabia,https://sofifa.com/player/209166/mustafa-malaeka/220002,low_perf_low_cost__budget_depth
90,22,FIFA 22,male,144172,S. Kırıntılı,Serkan Kırıntılı,36,GK,GK,70,70,68.02,180000.0,4000.0,208000.0,388000.0,0.388,99.53672375201708,99.48467024100776,99.56795585862265,0.8592988264003757,4.483978940363684,Aytemiz Alanyaspor,Turkish Süper Lig,Turkey,https://sofifa.com/player/144172/serkan-kirintili/220002,mid_market
91,22,FIFA 22,male,176526,L. Burián,Leonardo Fabián Burián Castro,37,GK,GK,76,76,73.05,825000.0,7000.0,364000.0,1189000.0,1.189,99.53151840091614,99.2296080370621,99.5887772630264,0.8589397350055169,4.6207048741579655,Club Atlético Colón,Argentina Primera División,Uruguay,https://sofifa.com/player/176526/leonardo-burian/220002,mid_market
92,22,FIFA 22,male,218867,R. Muñoz,Rodrigo Martín Muñoz Salomón,39,GK,GK,63,63,60.64,50000.0,500.0,26000.0,76000.0,0.076,99.5263130498152,99.77616990265994,99.50028629431054,0.849165677517568,4.227467657752392,Club Cerro Porteño,Paraguayan Primera División,Uruguay,https://sofifa.com/player/218867/rodrigo-munoz/220002,low_perf_low_cost__budget_depth
93,22,FIFA 22,male,164484,J. Dahlin,Johan Dahlin,34,GK,GK,71,71,69.78,325000.0,5000.0,260000.0,585000.0,0.585,99.52110769871427,99.40658997449377,99.55233980531986,0.8435385523932308,4.449822121196405,Malmö FF,Swedish Allsvenskan,Sweden,https://sofifa.com/player/164484/johan-dahlin/220002,mid_market
94,22,FIFA 22,male,208507,Dani Barrio,Daniel Barrio Álvarez,34,GK,GK,71,71,69.75,325000.0,5000.0,260000.0,585000.0,0.585,99.51590234761335,99.39097392119098,99.53151840091614,0.8379760066421139,4.419822121196404,Málaga CF,Spanish Segunda División,Spain,https://sofifa.com/player/208507/daniel-barrio-alvarez/220002,mid_market
95,22,FIFA 22,male,214076,N. Vikonis,Nicolás Vikonis Moreau,37,GK,GK,75,75,72.06,625000.0,7000.0,364000.0,989000.0,0.989,99.51069699651242,99.21919733486023,99.54713445421893,0.8288198801710562,4.435457465417329,Mazatlán Futbol Club,Mexican Liga MX,Uruguay,https://sofifa.com/player/214076/nicolas-vikonis/220002,mid_market
96,22,FIFA 22,male,183646,M. Kobras,Martin Kobras,35,GK,GK,66,66,64.73,90000.0,2000.0,104000.0,194000.0,0.194,99.50549164541148,99.57836656082452,99.49508094320963,0.8267667440645265,4.222700410243405,SC Rheindorf Altach,Austrian Football Bundesliga,Austria,https://sofifa.com/player/183646/martin-kobras/220002,low_perf_low_cost__budget_depth
97,22,FIFA 22,male,184851,D. Vega,Mario Daniel Vega,37,GK,GK,64,64,62.22,60000.0,1000.0,52000.0,112000.0,0.112,99.50028629431054,99.63562542293478,99.47946488990682,0.8190629004525771,4.113130034350924,San Jose Earthquakes,USA Major League Soccer,Argentina,https://sofifa.com/player/184851/daniel-vega/220002,low_perf_low_cost__budget_depth
98,22,FIFA 22,male,173857,M. Andújar,Mariano Gonzalo Andújar,37,GK,GK,73,73,70.2,350000.0,6000.0,312000.0,662000.0,0.662,99.49508094320963,99.3285097079798,99.51069699651242,0.8183922101124397,4.3295134490425085,Estudiantes de La Plata,Argentina Primera División,Argentina,https://sofifa.com/player/173857/mariano-andujar/220002,mid_market
99,22,FIFA 22,male,232481,K. Matsui,松井 謙弥,35,GK,GK,62,62,61.160000000000004,45000.0,850.0,44200.0,89200.0,0.0892,99.48987559210869,99.68767893394408,99.44823278330124,0.8121576247094935,4.047704757347027,Cerezo Osaka,Japanese J. League Division 1,Japan,https://sofifa.com/player/232481/kenya-matsui/220002,low_perf_low_cost__budget_depth
100,22,FIFA 22,male,237426,H. Nakabayashi,中林 洋次,35,GK,GK,62,62,61.52,45000.0,1000.0,52000.0,97000.0,0.097,99.48467024100776,99.65124147623757,99.44302743220031,0.8090659697948048,4.041410618558658,Yokohama F. Marinos,Japanese J. League Division 1,Japan,https://sofifa.com/player/237426/hirotsugu-nakabayashi/220002,low_perf_low_cost__budget_depth
